,homeTeam,awayTeam,homeScore,awayScore,OT
511,Milwaukee Bucks,Oklahoma City Thunder,98,94,0
512,Cleveland Cavaliers,New Orleans Pelicans,90,82,0
513,Brooklyn Nets,Utah Jazz,89,101,0
514,New York Knicks,Orlando Magic,103,115,0
515,Chicago Bulls,Charlotte Hornets,118,111,0
516,Houston Rockets,Washington Wizards,101,91,0
517,Los Angeles Clippers,Phoenix Suns,109,98,0
518,Golden State Warriors,Denver Nuggets,127,119,0
519,Philadelphia Sixers,Minnesota Timberwolves,93,91,0
520,Boston Celtics,Utah Jazz,115,104,0
521,Detroit Pistons,Indiana Pacers,116,121,0
522,Dallas Mavericks,Washington Wizards,113,105,0
523,San Antonio Spurs,Toronto Raptors,110,82,0
524,Denver Nuggets,Sacramento Kings,113,120,0
525,Phoenix Suns,Miami Heat,99,90,0
526,Los Angeles Lakers,Memphis Grizzlies,116,102,0
527,Charlotte Hornets,Oklahoma City Thunder,123,112,0
528,Orlando Magic,Atlanta Hawks,92,111,0
529,New York Knicks,Milwaukee Bucks,104,105,0
530,Cleveland Cavaliers,Chicago Bulls,94,106,0
531,Los Angeles Clippers,Memphis Grizzlies,115,106,0
532,Golden State Warriors,Portland Trail Blazers,125,117,0
533,Sacramento Kings,Miami Heat,102,107,0
534,Indiana Pacers,Brooklyn Nets,121,109,0
535,Toronto Raptors,Utah Jazz,101,93,0
536,Detroit Pistons,Charlotte Hornets,115,114,0
537,New Orleans Pelicans,Atlanta Hawks,94,99,0
538,Houston Rockets,Oklahoma City Thunder,118,116,0
539,Dallas Mavericks,Phoenix Suns,95,102,0
540,Portland Trail Blazers,Los Angeles Lakers,118,109,0
541,Denver Nuggets,San Antonio Spurs,99,127,0
542,Washington Wizards,Minnesota Timberwolves,112,105,0
543,Orlando Magic,Houston Rockets,93,100,0
544,Boston Celtics,Philadelphia Sixers,110,106,0
545,Brooklyn Nets,Cleveland Cavaliers,108,116,0
546,Milwaukee Bucks,New York Knicks,111,116,0
547,Los Angeles Lakers,Miami Heat,127,100,0
548,Golden State Warriors,Memphis Grizzlies,119,128,1
549,Sacramento Kings,Los Angeles Clippers,98,106,0
550,Indiana Pacers,New York Knicks,123,109,0
551,Boston Celtics,New Orleans Pelicans,117,108,0
552,Chicago Bulls,Toronto Raptors,123,118,1
553,Oklahoma City Thunder,Denver Nuggets,121,106,0
554,Minnesota Timberwolves,Utah Jazz,92,94,0
555,Dallas Mavericks,Atlanta Hawks,82,97,0
556,San Antonio Spurs,Charlotte Hornets,102,85,0
557,Detroit Pistons,Portland Trail Blazers,125,124,1
558,Brooklyn Nets,Philadelphia Sixers,95,105,0
559,Los Angeles Clippers,Miami Heat,98,86,0
560,Milwaukee Bucks,Washington Wizards,101,107,0
561,Toronto Raptors,Houston Rockets,122,129,0
562,Memphis Grizzlies,Utah Jazz,88,79,0
563,Phoenix Suns,Cleveland Cavaliers,116,120,0
564,Sacramento Kings,Golden State Warriors,106,117,0
565,Los Angeles Lakers,Orlando Magic,111,95,0
566,New York Knicks,New Orleans Pelicans,96,110,0
567,Chicago Bulls,Oklahoma City Thunder,94,109,0
568,Minnesota Timberwolves,Dallas Mavericks,101,92,0
569,Washington Wizards,Chicago Bulls,101,99,0
570,Toronto Raptors,Boston Celtics,114,106,0
571,Brooklyn Nets,Atlanta Hawks,97,117,0
572,Houston Rockets,Charlotte Hornets,121,114,0
573,San Antonio Spurs,Milwaukee Bucks,107,109,0
574,Utah Jazz,Cleveland Cavaliers,100,92,0
575,Los Angeles Lakers,Portland Trail Blazers,87,108,0
576,Golden State Warriors,Miami Heat,107,95,0
577,Sacramento Kings,Detroit Pistons,100,94,0
578,Philadelphia Sixers,New York Knicks,98,97,0
579,Oklahoma City Thunder,Memphis Grizzlies,103,95,0
580,Minnesota Timberwolves,Houston Rockets,119,105,0
581,Boston Celtics,Washington Wizards,117,108,0
582,Los Angeles Clippers,Orlando Magic,105,96,0
583,Portland Trail Blazers,Cleveland Cavaliers,102,86,0
584,Denver Nuggets,Indiana Pacers,140,112,0
585,Brooklyn Nets,New Orleans Pelicans,95,104,0
586,New York Knicks,Chicago Bulls,104,89,0
587,San Antonio Spurs,Los Angeles Lakers,134,94,0
588,Phoenix Suns,Dallas Mavericks,108,113,0
589,Golden State Warriors,Detroit Pistons,127,107,0
590,Philadelphia Sixers,Charlotte Hornets,102,93,0
591,Toronto Raptors,Brooklyn Nets,132,113,0
592,Milwaukee Bucks,Miami Heat,116,108,0
593,Houston Rockets,Memphis Grizzlies,105,110,0
594,Minnesota Timberwolves,Oklahoma City Thunder,96,86,0
595,Atlanta Hawks,Boston Celtics,101,103,0
596,Portland Trail Blazers,Orlando Magic,109,115,0
597,Sacramento Kings,Cleveland Cavaliers,108,120,0
598,Utah Jazz,Detroit Pistons,110,77,0
599,Los Angeles Clippers,Los Angeles Lakers,113,97,0
600,Chicago Bulls,New Orleans Pelicans,107,99,0
601,Phoenix Suns,San Antonio Spurs,108,105,0
602,Washington Wizards,Philadelphia Sixers,109,93,0
603,Utah Jazz,Orlando Magic,114,107,0
604,Toronto Raptors,New York Knicks,116,101,0
605,Atlanta Hawks,Milwaukee Bucks,111,98,0
606,Dallas Mavericks,Minnesota Timberwolves,98,87,0
607,Brooklyn Nets,Houston Rockets,112,137,0
608,Sacramento Kings,Oklahoma City Thunder,118,122,0
609,Memphis Grizzlies,Chicago Bulls,104,108,0
610,Los Angeles Lakers,Detroit Pistons,97,102,0
611,New York Knicks,Atlanta Hawks,107,108,0
612,Washington Wizards,Portland Trail Blazers,120,101,0
613,Milwaukee Bucks,Philadelphia Sixers,104,113,0
614,Indiana Pacers,New Orleans Pelicans,98,95,0
615,Denver Nuggets,Orlando Magic,125,112,0
616,Boston Celtics,Charlotte Hornets,108,98,0
617,Golden State Warriors,Cleveland Cavaliers,126,91,0
618,Phoenix Suns,Utah Jazz,101,106,0
619,Los Angeles Clippers,Oklahoma City Thunder,120,98,0
620,Brooklyn Nets,Toronto Raptors,109,119,0
621,Miami Heat,Houston Rockets,109,103,0
622,Chicago Bulls,Dallas Mavericks,98,99,0
623,San Antonio Spurs,Minnesota Timberwolves,122,114,0
624,Los Angeles Lakers,Denver Nuggets,121,127,0
625,Philadelphia Sixers,Toronto Raptors,94,89,0
626,Washington Wizards,Memphis Grizzlies,104,101,0
627,Charlotte Hornets,Portland Trail Blazers,107,85,0
628,Boston Celtics,New York Knicks,106,117,0
629,New Orleans Pelicans,Orlando Magic,118,98,0
630,Houston Rockets,Milwaukee Bucks,111,92,0
631,Detroit Pistons,Atlanta Hawks,118,95,0
632,Golden State Warriors,Oklahoma City Thunder,121,100,0
633,Sacramento Kings,Indiana Pacers,100,106,0
634,Cleveland Cavaliers,Phoenix Suns,118,103,0
635,Miami Heat,Dallas Mavericks,99,95,0
636,New York Knicks,Washington Wizards,110,113,0
637,San Antonio Spurs,Denver Nuggets,118,104,0
638,Los Angeles Clippers,Minnesota Timberwolves,101,104,0
639,Philadelphia Sixers,Portland Trail Blazers,93,92,0
640,Charlotte Hornets,Toronto Raptors,113,78,0
641,Orlando Magic,Milwaukee Bucks,112,96,0
642,Memphis Grizzlies,Sacramento Kings,107,91,0
643,New Orleans Pelicans,Brooklyn Nets,114,143,0
644,Houston Rockets,Golden State Warriors,108,125,0
645,Atlanta Hawks,Chicago Bulls,102,93,0
646,Dallas Mavericks,Utah Jazz,107,112,1
647,Los Angeles Lakers,Indiana Pacers,108,95,0
648,Boston Celtics,Portland Trail Blazers,123,127,1
649,Detroit Pistons,Washington Wizards,113,112,0
650,Charlotte Hornets,Brooklyn Nets,112,105,0
651,Atlanta Hawks,Philadelphia Sixers,110,93,0
652,New York Knicks,Phoenix Suns,105,107,0
653,Miami Heat,Milwaukee Bucks,109,97,0
654,Memphis Grizzlies,Houston Rockets,95,119,0
655,Cleveland Cavaliers,San Antonio Spurs,115,118,1
656,Denver Nuggets,Los Angeles Clippers,123,98,0
657,Utah Jazz,Indiana Pacers,109,100,0
658,Chicago Bulls,Sacramento Kings,102,99,0
659,Orlando Magic,Golden State Warriors,98,118,0
660,Dallas Mavericks,Los Angeles Lakers,122,73,0
661,Toronto Raptors,Phoenix Suns,103,115,0
662,Minnesota Timberwolves,Denver Nuggets,111,108,0
663,Charlotte Hornets,Washington Wizards,99,109,0
664,Brooklyn Nets,San Antonio Spurs,86,112,0
665,Atlanta Hawks,Los Angeles Clippers,105,115,0
666,Miami Heat,Golden State Warriors,105,102,0
667,Detroit Pistons,Sacramento Kings,104,109,0
668,Milwaukee Bucks,Houston Rockets,127,114,0
669,New Orleans Pelicans,Cleveland Cavaliers,124,122,0
670,Indiana Pacers,New York Knicks,103,109,0
671,Utah Jazz,Oklahoma City Thunder,95,97,0
672,Toronto Raptors,San Antonio Spurs,106,108,0
673,Philadelphia Sixers,Los Angeles Clippers,121,110,0
674,Washington Wizards,Boston Celtics,123,108,0
675,Orlando Magic,Chicago Bulls,92,100,0
676,Denver Nuggets,Utah Jazz,103,93,0
677,Phoenix Suns,Minnesota Timberwolves,111,112,0
678,Cleveland Cavaliers,Sacramento Kings,112,116,1
679,Boston Celtics,Houston Rockets,120,109,0
680,Brooklyn Nets,Miami Heat,106,109,0
681,Chicago Bulls,Atlanta Hawks,114,119,0
682,Milwaukee Bucks,Philadelphia Sixers,109,114,0
683,Memphis Grizzlies,Toronto Raptors,101,99,0
684,New Orleans Pelicans,Oklahoma City Thunder,105,114,0
685,Charlotte Hornets,Golden State Warriors,103,113,0
686,Dallas Mavericks,New York Knicks,103,95,0
687,Portland Trail Blazers,Los Angeles Lakers,105,98,0
688,Oklahoma City Thunder,Dallas Mavericks,109,98,0
689,Minnesota Timberwolves,Indiana Pacers,103,109,0
690,Denver Nuggets,Phoenix Suns,127,120,0
691,Utah Jazz,Los Angeles Lakers,96,88,0
692,Philadelphia Sixers,Houston Rockets,118,123,0
693,Indiana Pacers,Sacramento Kings,115,111,1
694,Cleveland Cavaliers,Brooklyn Nets,124,116,0
695,Boston Celtics,Orlando Magic,128,98,0
696,Toronto Raptors,Milwaukee Bucks,102,86,0
697,New York Knicks,Charlotte Hornets,110,107,0
698,Chicago Bulls,Miami Heat,88,100,0
699,New Orleans Pelicans,San Antonio Spurs,119,103,0
700,Atlanta Hawks,Washington Wizards,86,112,0
701,Portland Trail Blazers,Memphis Grizzlies,112,109,0
702,Charlotte Hornets,Sacramento Kings,106,109,0
703,Miami Heat,Detroit Pistons,116,103,0
704,Milwaukee Bucks,Boston Celtics,108,112,1
705,Golden State Warriors,Los Angeles Clippers,144,98,0
706,Utah Jazz,Memphis Grizzlies,95,102,0
707,Phoenix Suns,Denver Nuggets,112,123,0
708,Minnesota Timberwolves,Brooklyn Nets,129,109,0
709,Atlanta Hawks,New York Knicks,142,139,1
710,Cleveland Cavaliers,Oklahoma City Thunder,107,91,0
711,Indiana Pacers,Houston Rockets,120,101,0
712,New Orleans Pelicans,Washington Wizards,94,107,0
713,Toronto Raptors,Orlando Magic,113,114,0
714,Chicago Bulls,Philadelphia Sixers,121,108,0
715,San Antonio Spurs,Dallas Mavericks,101,105,0
716,Portland Trail Blazers,Golden State Warriors,111,113,0
717,Philadelphia Sixers,Sacramento Kings,122,119,0
718,Miami Heat,Brooklyn Nets,104,96,0
719,Minnesota Timberwolves,Orlando Magic,111,105,1
720,Boston Celtics,Detroit Pistons,113,109,0
721,Dallas Mavericks,Cleveland Cavaliers,104,97,0
722,Phoenix Suns,Memphis Grizzlies,96,115,0
723,Washington Wizards,New York Knicks,117,101,0
724,Toronto Raptors,New Orleans Pelicans,108,106,1
725,Houston Rockets,Sacramento Kings,105,83,0
726,San Antonio Spurs,Oklahoma City Thunder,108,94,0
727,Portland Trail Blazers,Charlotte Hornets,115,98,0
728,Los Angeles Lakers,Denver Nuggets,120,116,0
729,Detroit Pistons,New Orleans Pelicans,118,98,0
730,Dallas Mavericks,Philadelphia Sixers,113,95,0
731,Denver Nuggets,Memphis Grizzlies,99,119,0
732,Utah Jazz,Milwaukee Bucks,104,88,0
733,Phoenix Suns,Los Angeles Clippers,114,124,0
734,Oklahoma City Thunder,Chicago Bulls,100,128,0
735,Golden State Warriors,Charlotte Hornets,126,111,0
736,Orlando Magic,Indiana Pacers,88,98,0
737,Cleveland Cavaliers,Minnesota Timberwolves,125,97,0
738,Boston Celtics,Toronto Raptors,109,104,0
739,Brooklyn Nets,New York Knicks,90,95,0
740,Miami Heat,Atlanta Hawks,116,93,0
741,Washington Wizards,Los Angeles Lakers,116,108,0
742,Houston Rockets,Atlanta Hawks,108,113,0
743,San Antonio Spurs,Philadelphia Sixers,102,86,0
744,Los Angeles Clippers,Golden State Warriors,120,133,0
745,Orlando Magic,Toronto Raptors,102,94,0
746,Brooklyn Nets,Indiana Pacers,97,106,0
747,Detroit Pistons,Minnesota Timberwolves,116,108,0
748,Houston Rockets,Chicago Bulls,121,117,1
749,Oklahoma City Thunder,Memphis Grizzlies,114,102,0
750,Boston Celtics,Los Angeles Lakers,113,107,0
751,Denver Nuggets,Milwaukee Bucks,121,117,0
752,Sacramento Kings,Phoenix Suns,103,105,0
753,Portland Trail Blazers,Dallas Mavericks,104,108,0
754,Washington Wizards,New Orleans Pelicans,105,91,0
755,Atlanta Hawks,Orlando Magic,113,86,0
756,Indiana Pacers,Detroit Pistons,105,84,0
757,Miami Heat,Philadelphia Sixers,125,102,0
758,New York Knicks,Cleveland Cavaliers,104,111,0
759,Utah Jazz,Charlotte Hornets,105,98,0
760,Phoenix Suns,Milwaukee Bucks,112,137,0
761,San Antonio Spurs,Denver Nuggets,121,97,0
762,Minnesota Timberwolves,Memphis Grizzlies,99,107,0
763,Sacramento Kings,Golden State Warriors,109,106,1
764,Brooklyn Nets,Toronto Raptors,95,103,0
765,Boston Celtics,Los Angeles Clippers,107,102,0
766,Oklahoma City Thunder,Portland Trail Blazers,105,99,0
767,New York Knicks,Los Angeles Lakers,107,121,0
768,Washington Wizards,Cleveland Cavaliers,135,140,1
769,Indiana Pacers,Oklahoma City Thunder,93,90,0
770,Toronto Raptors,Los Angeles Clippers,118,109,0
771,Atlanta Hawks,Utah Jazz,95,120,0
772,Detroit Pistons,Philadelphia Sixers,113,96,0
773,New Orleans Pelicans,Phoenix Suns,111,106,0
774,Minnesota Timberwolves,Miami Heat,113,115,0
775,Denver Nuggets,Dallas Mavericks,110,87,0
776,Memphis Grizzlies,San Antonio Spurs,89,74,0
777,Sacramento Kings,Chicago Bulls,107,112,0
778,Charlotte Hornets,Brooklyn Nets,111,107,0
779,Houston Rockets,Orlando Magic,128,104,0
780,Dallas Mavericks,Portland Trail Blazers,113,114,0
781,Philadelphia Sixers,San Antonio Spurs,103,111,0
782,Indiana Pacers,Cleveland Cavaliers,117,132,0
783,Brooklyn Nets,Washington Wizards,110,114,1
784,Atlanta Hawks,Denver Nuggets,117,106,0
785,Detroit Pistons,Los Angeles Lakers,121,102,0
786,Milwaukee Bucks,Miami Heat,88,106,0
787,Memphis Grizzlies,Phoenix Suns,110,91,0
788,New Orleans Pelicans,Utah Jazz,94,127,0
789,Minnesota Timberwolves,Toronto Raptors,112,109,0
790,New York Knicks,Los Angeles Clippers,115,119,0
791,Golden State Warriors,Chicago Bulls,123,92,0
792,Sacramento Kings,Boston Celtics,108,92,0
793,Charlotte Hornets,Houston Rockets,95,107,0
794,Orlando Magic,Philadelphia Sixers,111,112,0
795,Oklahoma City Thunder,Cleveland Cavaliers,118,109,0
796,Dallas Mavericks,Utah Jazz,112,105,1
797,Portland Trail Blazers,Boston Celtics,111,120,0
798,Brooklyn Nets,Miami Heat,99,108,0
799,New York Knicks,Denver Nuggets,123,131,0
800,Detroit Pistons,San Antonio Spurs,92,103,0
801,Milwaukee Bucks,Los Angeles Lakers,114,122,0
802,Memphis Grizzlies,Golden State Warriors,107,122,0
803,Minnesota Timberwolves,New Orleans Pelicans,106,122,0
804,Washington Wizards,Indiana Pacers,112,107,0
805,Sacramento Kings,Atlanta Hawks,108,107,0
806,Phoenix Suns,Chicago Bulls,115,97,0
807,Charlotte Hornets,Los Angeles Clippers,102,107,0
808,Indiana Pacers,Milwaukee Bucks,100,116,0
809,Philadelphia Sixers,Miami Heat,117,109,0
810,Cleveland Cavaliers,Denver Nuggets,125,109,0
811,Oklahoma City Thunder,Golden State Warriors,114,130,0
812,Houston Rockets,Phoenix Suns,133,102,0
813,Dallas Mavericks,Orlando Magic,112,80,0
814,Utah Jazz,Boston Celtics,104,112,0
815,Minnesota Timberwolves,Chicago Bulls,117,89,0
816,New York Knicks,San Antonio Spurs,94,90,0
817,Toronto Raptors,Detroit Pistons,101,102,0
818,Sacramento Kings,New Orleans Pelicans,105,99,0
819,Washington Wizards,Oklahoma City Thunder,120,98,0
820,Charlotte Hornets,Philadelphia Sixers,99,105,0
821,Brooklyn Nets,Memphis Grizzlies,103,112,0
822,Miami Heat,Orlando Magic,107,116,0
823,Milwaukee Bucks,Detroit Pistons,102,89,0
824,Indiana Pacers,San Antonio Spurs,106,110,0
825,Dallas Mavericks,Boston Celtics,98,111,0
826,Denver Nuggets,Golden State Warriors,132,110,0
827,Utah Jazz,Los Angeles Clippers,72,88,0
828,Phoenix Suns,New Orleans Pelicans,108,110,0
829,Portland Trail Blazers,Atlanta Hawks,104,109,1
830,Chicago Bulls,Toronto Raptors,105,94,0
831,Minnesota Timberwolves,Cleveland Cavaliers,108,116,0
832,Los Angeles Lakers,Sacramento Kings,96,97,0
833,Orlando Magic,San Antonio Spurs,79,107,0
834,Cleveland Cavaliers,Indiana Pacers,113,104,0
835,Boston Celtics,Philadelphia Sixers,116,108,0
836,Toronto Raptors,Charlotte Hornets,90,85,0
837,Brooklyn Nets,Milwaukee Bucks,125,129,0
838,Detroit Pistons,Dallas Mavericks,98,91,0
839,Memphis Grizzlies,New Orleans Pelicans,91,95,0
840,Houston Rockets,Miami Heat,109,117,0
841,Denver Nuggets,Minnesota Timberwolves,99,112,0
842,Utah Jazz,Portland Trail Blazers,111,88,0
843,Phoenix Suns,Los Angeles Lakers,137,101,0
844,Oklahoma City Thunder,New York Knicks,116,105,0
845,Los Angeles Clippers,Atlanta Hawks,99,84,0
846,Golden State Warriors,Sacramento Kings,109,86,0
847,Indiana Pacers,Washington Wizards,98,111,0
848,Chicago Bulls,Boston Celtics,104,103,0
849,Orlando Magic,Portland Trail Blazers,103,112,0
850,Detroit Pistons,Charlotte Hornets,114,108,1
851,New Orleans Pelicans,Houston Rockets,99,129,0
852,Cleveland Cavaliers,New York Knicks,119,104,0
853,Golden State Warriors,Los Angeles Clippers,123,113,0
854,Sacramento Kings,Denver Nuggets,116,100,0
855,Philadelphia Sixers,Washington Wizards,120,112,0
856,Indiana Pacers,Memphis Grizzlies,102,92,0
857,Toronto Raptors,Boston Celtics,107,97,0
858,Chicago Bulls,Phoenix Suns,128,121,1
859,Milwaukee Bucks,Utah Jazz,95,109,0
860,Oklahoma City Thunder,Los Angeles Lakers,110,93,0
861,Minnesota Timberwolves,Dallas Mavericks,97,84,0
862,Atlanta Hawks,Miami Heat,90,108,0
863,Denver Nuggets,Brooklyn Nets,129,109,0
864,Los Angeles Clippers,San Antonio Spurs,97,105,0
865,Sacramento Kings,Charlotte Hornets,85,99,0
866,Orlando Magic,Atlanta Hawks,105,86,0
867,New York Knicks,Philadelphia Sixers,110,109,0
868,Miami Heat,Indiana Pacers,113,95,0
869,Dallas Mavericks,New Orleans Pelicans,96,83,0
870,Cleveland Cavaliers,Chicago Bulls,99,117,0
871,Houston Rockets,Minnesota Timberwolves,142,130,0
872,Golden State Warriors,Brooklyn Nets,112,95,0
873,Los Angeles Lakers,San Antonio Spurs,98,119,0
874,Milwaukee Bucks,Phoenix Suns,100,96,0
875,Denver Nuggets,Memphis Grizzlies,98,105,0
876,Washington Wizards,Utah Jazz,92,102,0
877,Toronto Raptors,Portland Trail Blazers,112,106,0
878,Detroit Pistons,Boston Celtics,98,104,0
879,Oklahoma City Thunder,New Orleans Pelicans,118,110,0
880,Los Angeles Clippers,Charlotte Hornets,124,121,1
881,New York Knicks,Toronto Raptors,91,92,0
882,Philadelphia Sixers,Golden State Warriors,108,119,0
883,Cleveland Cavaliers,Milwaukee Bucks,102,95,0
884,Boston Celtics,Atlanta Hawks,98,114,0
885,Houston Rockets,Indiana Pacers,108,117,0
886,Dallas Mavericks,Miami Heat,96,89,0
887,Sacramento Kings,Minnesota Timberwolves,88,102,0
888,Washington Wizards,Golden State Warriors,112,108,0
889,Detroit Pistons,Portland Trail Blazers,120,113,1
890,Chicago Bulls,Denver Nuggets,107,125,0
891,Memphis Grizzlies,Phoenix Suns,130,112,0
892,Oklahoma City Thunder,Utah Jazz,109,106,0
893,Los Angeles Lakers,Charlotte Hornets,104,109,0
894,Orlando Magic,New York Knicks,90,101,0
895,Toronto Raptors,Washington Wizards,96,105,0
896,Atlanta Hawks,Dallas Mavericks,100,95,0
897,Miami Heat,Philadelphia Sixers,125,98,0
898,Milwaukee Bucks,Denver Nuggets,98,110,0
899,New Orleans Pelicans,Detroit Pistons,109,86,0
900,Boston Celtics,Cleveland Cavaliers,103,99,0
901,San Antonio Spurs,Indiana Pacers,100,99,0
902,Utah Jazz,Minnesota Timberwolves,80,107,0
903,Los Angeles Clippers,Houston Rockets,103,122,0
904,Sacramento Kings,Brooklyn Nets,100,109,0
905,Chicago Bulls,Golden State Warriors,94,87,0
906,Phoenix Suns,Charlotte Hornets,120,103,0
907,Portland Trail Blazers,Oklahoma City Thunder,114,109,0
908,Philadelphia Sixers,New York Knicks,105,102,0
909,Washington Wizards,Toronto Raptors,106,114,0
910,Orlando Magic,Miami Heat,110,99,0
911,Milwaukee Bucks,Los Angeles Clippers,112,101,0
912,Atlanta Hawks,Cleveland Cavaliers,130,135,0
913,Dallas Mavericks,Memphis Grizzlies,104,100,0
914,Utah Jazz,Brooklyn Nets,112,97,0
915,Phoenix Suns,Oklahoma City Thunder,118,111,0
916,New Orleans Pelicans,San Antonio Spurs,98,101,1
917,Los Angeles Lakers,Boston Celtics,95,115,0
918,Philadelphia Sixers,Detroit Pistons,106,136,0
919,Milwaukee Bucks,Toronto Raptors,101,94,0
920,Miami Heat,Cleveland Cavaliers,120,92,0
921,Chicago Bulls,Los Angeles Clippers,91,101,0
922,Denver Nuggets,Charlotte Hornets,102,112,0
923,Houston Rockets,Memphis Grizzlies,123,108,0
924,San Antonio Spurs,Minnesota Timberwolves,97,90,1
925,Portland Trail Blazers,Brooklyn Nets,130,116,0
926,Atlanta Hawks,Indiana Pacers,96,97,0
927,New York Knicks,Golden State Warriors,105,112,0
928,Phoenix Suns,Boston Celtics,109,106,0
929,Washington Wizards,Orlando Magic,115,114,0
930,Sacramento Kings,Utah Jazz,109,110,1
931,Dallas Mavericks,Oklahoma City Thunder,104,89,0
932,Los Angeles Lakers,New Orleans Pelicans,97,105,0
933,Philadelphia Sixers,Milwaukee Bucks,98,112,0
934,Orlando Magic,New York Knicks,105,113,0
935,Cleveland Cavaliers,Miami Heat,98,106,0
936,Atlanta Hawks,Golden State Warriors,111,119,0
937,Detroit Pistons,Chicago Bulls,109,95,0
938,Memphis Grizzlies,Brooklyn Nets,109,122,0
939,Charlotte Hornets,Indiana Pacers,100,88,0
940,San Antonio Spurs,Houston Rockets,112,110,0
941,Denver Nuggets,Sacramento Kings,108,96,0
942,Utah Jazz,New Orleans Pelicans,88,83,0
943,Los Angeles Clippers,Boston Celtics,116,102,0
944,Oklahoma City Thunder,Portland Trail Blazers,121,126,0
945,Dallas Mavericks,Los Angeles Lakers,122,111,0
946,Phoenix Suns,Washington Wizards,127,131,0
947,Orlando Magic,Chicago Bulls,98,91,0
948,Atlanta Hawks,Brooklyn Nets,110,105,0
949,Miami Heat,Charlotte Hornets,108,101,0
950,Milwaukee Bucks,New York Knicks,104,93,0
951,New Orleans Pelicans,Toronto Raptors,87,94,0
952,Houston Rockets,Utah Jazz,108,115,0
953,Minnesota Timberwolves,Los Angeles Clippers,107,91,0
954,Indiana Pacers,Detroit Pistons,115,98,0
955,San Antonio Spurs,Sacramento Kings,114,104,0
956,Denver Nuggets,Washington Wizards,113,123,0
957,Golden State Warriors,Boston Celtics,86,99,0
958,Detroit Pistons,Cleveland Cavaliers,106,101,0
959,Memphis Grizzlies,Los Angeles Clippers,98,114,0
960,Oklahoma City Thunder,San Antonio Spurs,102,92,0
961,Portland Trail Blazers,Philadelphia Sixers,114,108,1
962,Phoenix Suns,Los Angeles Lakers,110,122,0
963,Charlotte Hornets,Orlando Magic,121,81,0
964,Chicago Bulls,Houston Rockets,94,115,0
965,Milwaukee Bucks,Indiana Pacers,99,85,0
966,Minnesota Timberwolves,Golden State Warriors,103,102,0
967,Atlanta Hawks,Toronto Raptors,105,99,0
968,Denver Nuggets,Boston Celtics,119,99,0
969,Dallas Mavericks,Brooklyn Nets,105,96,0
970,Sacramento Kings,Washington Wizards,122,130,1
971,Oklahoma City Thunder,Utah Jazz,112,104,0
972,Los Angeles Clippers,Philadelphia Sixers,112,100,0
973,Detroit Pistons,New York Knicks,112,92,0
974,Charlotte Hornets,New Orleans Pelicans,122,125,1
975,Orlando Magic,Cleveland Cavaliers,104,116,0
976,Milwaukee Bucks,Minnesota Timberwolves,102,95,0
977,Miami Heat,Toronto Raptors,104,89,0
978,San Antonio Spurs,Golden State Warriors,107,85,0
979,Memphis Grizzlies,Atlanta Hawks,90,107,0
980,Dallas Mavericks,Phoenix Suns,98,100,0
981,Portland Trail Blazers,Washington Wizards,124,125,1
982,Sacramento Kings,Denver Nuggets,92,105,0
983,Boston Celtics,Chicago Bulls,100,80,0
984,Brooklyn Nets,New York Knicks,120,112,0
985,Indiana Pacers,Miami Heat,102,98,0
986,Phoenix Suns,Portland Trail Blazers,101,110,0
987,Houston Rockets,Cleveland Cavaliers,117,112,0
988,Los Angeles Lakers,Philadelphia Sixers,116,118,0
989,Charlotte Hornets,Chicago Bulls,109,115,0
990,Toronto Raptors,Dallas Mavericks,100,78,0
991,Memphis Grizzlies,Milwaukee Bucks,113,93,0
992,San Antonio Spurs,Atlanta Hawks,107,99,0
993,Minnesota Timberwolves,Washington Wizards,119,104,0
994,Utah Jazz,Los Angeles Clippers,114,108,0
995,Sacramento Kings,Orlando Magic,120,115,0
996,Denver Nuggets,Los Angeles Lakers,129,101,0
997,Cleveland Cavaliers,Detroit Pistons,128,96,0
998,Brooklyn Nets,Oklahoma City Thunder,104,122,0
999,New York Knicks,Indiana Pacers,87,81,0
1000,New Orleans Pelicans,Portland Trail Blazers,100,77,0
1001,Golden State Warriors,Philadelphia Sixers,106,104,0
1002,Washington Wizards,Dallas Mavericks,107,112,0
1003,Indiana Pacers,Charlotte Hornets,98,77,0
1004,Boston Celtics,Minnesota Timberwolves,117,104,0
1005,Miami Heat,New Orleans Pelicans,120,112,0
1006,Detroit Pistons,Utah Jazz,83,97,0
1007,Chicago Bulls,Memphis Grizzlies,91,98,0
1008,Houston Rockets,Los Angeles Lakers,139,100,0
1009,San Antonio Spurs,Portland Trail Blazers,106,110,0
1010,Phoenix Suns,Sacramento Kings,101,107,0
1011,Los Angeles Clippers,Milwaukee Bucks,96,97,0
1012,Cleveland Cavaliers,Utah Jazz,91,83,0
1013,Toronto Raptors,Oklahoma City Thunder,102,123,0
1014,New York Knicks,Brooklyn Nets,110,121,0
1015,Atlanta Hawks,Memphis Grizzlies,91,103,0
1016,Denver Nuggets,Los Angeles Clippers,129,114,0
1017,Golden State Warriors,Orlando Magic,122,92,0
1018,Philadelphia Sixers,Dallas Mavericks,116,74,0
1019,Washington Wizards,Chicago Bulls,112,107,0
1020,Brooklyn Nets,Boston Celtics,95,98,0
1021,Detroit Pistons,Toronto Raptors,75,87,0
1022,New Orleans Pelicans,Houston Rockets,128,112,0
